cartodb_id,name,description,created_at,updated_at,the_geom,bbox,type,resource,id,dataset_id,scientificname,ee_id
84062,Anairetes_flavirostris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.98,-44.88999999999999,-57.39000000000001,-5.46",raster,rasters/04040405428907908306-11766184086716440630,04040405428907908306-11766184086716440630,iucn_birds,Anairetes flavirostris,GME/images/04040405428907908306-11766184086716440630
84063,Amytornis_striatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"113.59,-35.83,147.46,-18.770000000000003",raster,rasters/04040405428907908306-12038011287970552049,04040405428907908306-12038011287970552049,iucn_birds,Amytornis striatus,GME/images/04040405428907908306-12038011287970552049
84064,Amytornis_merrotsyi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"134.74,-32.93,139.72,-29.809999999999995",raster,rasters/04040405428907908306-07691504048887648209,04040405428907908306-07691504048887648209,iucn_birds,Amytornis merrotsyi,GME/images/04040405428907908306-07691504048887648209
84065,Amphispiza_quinquestriata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-110.89,20.959999999999994,-102.38999999999999,32.26",raster,rasters/04040405428907908306-11473653993848835808,04040405428907908306-11473653993848835808,iucn_birds,Amphispiza quinquestriata,GME/images/04040405428907908306-11473653993848835808
84066,Amphilais_seebohmi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"44.07999999999999,-25.21,50.49,-12.419999999999998",raster,rasters/04040405428907908306-05421552648123911493,04040405428907908306-05421552648123911493,iucn_birds,Amphilais seebohmi,GME/images/04040405428907908306-05421552648123911493
84067,Ammodramus_henslowii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-97.93999999999998,25.97,-73.28999999999999,45.95",raster,rasters/04040405428907908306-13305542477455746965,04040405428907908306-13305542477455746965,iucn_birds,Ammodramus henslowii,GME/images/04040405428907908306-13305542477455746965
84068,Amblyospiza_albifrons,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-16.22,-34.06000000000002,45.62,13.350000000000001",raster,rasters/04040405428907908306-14819264458721948069,04040405428907908306-14819264458721948069,iucn_birds,Amblyospiza albifrons,GME/images/04040405428907908306-14819264458721948069
84069,Amblyornis_inornata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"132.12,-4.08,134.67000000000002,-0.39000000000000007",raster,rasters/04040405428907908306-14894513017870872799,04040405428907908306-14894513017870872799,iucn_birds,Amblyornis inornata,GME/images/04040405428907908306-14894513017870872799
84070,Amblycercus_holosericeus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-99.47000000000001,-18.359999999999996,-63.42,23.760000000000005",raster,rasters/04040405428907908306-12144263758364430920,04040405428907908306-12144263758364430920,iucn_birds,Amblycercus holosericeus,GME/images/04040405428907908306-12144263758364430920
84071,Amazona_xantholora,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-91.52,17.269999999999996,-86.72999999999999,21.63",raster,rasters/04040405428907908306-02487644169169860752,04040405428907908306-02487644169169860752,iucn_birds,Amazona xantholora,GME/images/04040405428907908306-02487644169169860752
84072,Amazona_violacea,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-61.809999999999995,15.940000000000001,-61.16,16.52",raster,rasters/04040405428907908306-17517383910105683707,04040405428907908306-17517383910105683707,iucn_birds,Amazona violacea,GME/images/04040405428907908306-17517383910105683707
84074,Amazona_festiva,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-77,-8.84,-48.36,9.59",raster,rasters/04040405428907908306-12324324327501058521,04040405428907908306-12324324327501058521,iucn_birds,Amazona festiva,GME/images/04040405428907908306-12324324327501058521
84075,Amazona_brasiliensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-48.84,-25.959999999999997,-46.690000000000005,-24.12",raster,rasters/04040405428907908306-18282760024681994710,04040405428907908306-18282760024681994710,iucn_birds,Amazona brasiliensis,GME/images/04040405428907908306-18282760024681994710
84076,Amazona_barbadensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-71.59,9.269999999999998,-62.870000000000005,12.639999999999999",raster,rasters/04040405428907908306-08430756310474412417,04040405428907908306-08430756310474412417,iucn_birds,Amazona barbadensis,GME/images/04040405428907908306-08430756310474412417
84077,Amazona_autumnalis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-99.76,-3.830000000000002,-58.27,23.68",raster,rasters/04040405428907908306-14653130469992226447,04040405428907908306-14653130469992226447,iucn_birds,Amazona autumnalis,GME/images/04040405428907908306-14653130469992226447
84078,Amazilia_viridifrons,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-100.93000000000002,15.259999999999998,-91.79,17.78",raster,rasters/04040405428907908306-05813611029269995187,04040405428907908306-05813611029269995187,iucn_birds,Amazilia viridifrons,GME/images/04040405428907908306-05813611029269995187
84079,Amazilia_violiceps,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-110.35,17.339999999999996,-98.33,32.29",raster,rasters/04040405428907908306-17126344165812937651,04040405428907908306-17126344165812937651,iucn_birds,Amazilia violiceps,GME/images/04040405428907908306-17126344165812937651
84081,Amaurornis_phoenicurus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"48.50999999999999,-10.950000000000003,144.2,43.24999999999999",raster,rasters/04040405428907908306-09746558247382949957,04040405428907908306-09746558247382949957,iucn_birds,Amaurornis phoenicurus,GME/images/04040405428907908306-09746558247382949957
84082,Amaurornis_moluccana,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"124.33,-33.23000000000001,162.49,4.55",raster,rasters/04040405428907908306-05368893154071590000,04040405428907908306-05368893154071590000,iucn_birds,Amaurornis moluccana,GME/images/04040405428907908306-05368893154071590000
69100,Acanthagenys_rufogularis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"112.91,-38.86,153.64,-16.13",raster,rasters/04040405428907908306-12492334261004096169,04040405428907908306-12492334261004096169,iucn_birds,Acanthagenys rufogularis,GME/images/04040405428907908306-12492334261004096169
69101,Abroscopus_superciliaris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"86.24,-8.119999999999997,119.85999999999997,28.82",raster,rasters/04040405428907908306-10618182342203729719,04040405428907908306-10618182342203729719,iucn_birds,Abroscopus superciliaris,GME/images/04040405428907908306-10618182342203729719
79123,Turdus_fumigatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-75.03,-23.11,-35.07,13.38",raster,rasters/04040405428907908306-14061119806040107176,04040405428907908306-14061119806040107176,iucn_birds,Turdus fumigatus,GME/images/04040405428907908306-14061119806040107176
79124,Turdoides_striata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"66.77,8.059999999999999,94.89,34.99999999999999",raster,rasters/04040405428907908306-07917475031586343274,04040405428907908306-07917475031586343274,iucn_birds,Turdoides striata,GME/images/04040405428907908306-07917475031586343274
79125,Touit_purpuratus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.5,-10.069999999999999,-46.12,8.489999999999998",raster,rasters/04040405428907908306-01308642676544085771,04040405428907908306-01308642676544085771,iucn_birds,Touit purpuratus,GME/images/04040405428907908306-01308642676544085771
79126,Thlypopsis_inornata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.2,-6.93,-77.91999999999999,-4.84",raster,rasters/04040405428907908306-13977513380419104679,04040405428907908306-13977513380419104679,iucn_birds,Thlypopsis inornata,GME/images/04040405428907908306-13977513380419104679
79127,Terpsiphone_corvina,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"55.64999999999999,-4.38,55.92,-3.7900000000000005",raster,rasters/04040405428907908306-15441816986612793289,04040405428907908306-15441816986612793289,iucn_birds,Terpsiphone corvina,GME/images/04040405428907908306-15441816986612793289
79128,Tanysiptera_nympha,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"130.92999999999998,-7.04,147.87,-0.34",raster,rasters/04040405428907908306-06883524514454287564,04040405428907908306-06883524514454287564,iucn_birds,Tanysiptera nympha,GME/images/04040405428907908306-06883524514454287564
79129,Synallaxis_fuscorufa,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-74.11,10.430000000000003,-73.16000000000001,11.209999999999999",raster,rasters/04040405428907908306-18344079063125265422,04040405428907908306-18344079063125265422,iucn_birds,Synallaxis fuscorufa,GME/images/04040405428907908306-18344079063125265422
79130,Sicalis_taczanowskii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-81.36,-8.13,-79.08,-2.07",raster,rasters/04040405428907908306-06797896238938482032,04040405428907908306-06797896238938482032,iucn_birds,Sicalis taczanowskii,GME/images/04040405428907908306-06797896238938482032
79131,Sasia_abnormis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"95.18,-7.609999999999998,119.27000000000001,17.86",raster,rasters/04040405428907908306-07495583298000134272,04040405428907908306-07495583298000134272,iucn_birds,Sasia abnormis,GME/images/04040405428907908306-07495583298000134272
84083,Alophoixus_finschii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"95.24,-5.95,119,6.539999999999999",raster,rasters/04040405428907908306-03303453173650652811,04040405428907908306-03303453173650652811,iucn_birds,Alophoixus finschii,GME/images/04040405428907908306-03303453173650652811
79133,Ramphotrigon_ruficauda,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-77.55,-16.390000000000004,-44.86,10.14",raster,rasters/04040405428907908306-15947247403887590000,04040405428907908306-15947247403887590000,iucn_birds,Ramphotrigon ruficauda,GME/images/04040405428907908306-15947247403887590000
79134,Prinia_bairdii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"8.199999999999996,-9.420000000000003,36.33,7.2",raster,rasters/04040405428907908306-04295284084950479813,04040405428907908306-04295284084950479813,iucn_birds,Prinia bairdii,GME/images/04040405428907908306-04295284084950479813
79135,Ploceus_megarhynchus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"77.51,21.75,94.34,30.14",raster,rasters/04040405428907908306-02921689057167425030,04040405428907908306-02921689057167425030,iucn_birds,Ploceus megarhynchus,GME/images/04040405428907908306-02921689057167425030
79136,Ploceus_intermedius,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"11.33,-29.770000000000007,47.29,11.91",raster,rasters/04040405428907908306-10556410654230678942,04040405428907908306-10556410654230678942,iucn_birds,Ploceus intermedius,GME/images/04040405428907908306-10556410654230678942
79137,Phyllomyias_virescens,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-57.54,-31.72,-40.43,-18.890000000000004",raster,rasters/04040405428907908306-03837683384420038640,04040405428907908306-03837683384420038640,iucn_birds,Phyllomyias virescens,GME/images/04040405428907908306-03837683384420038640
79138,Perdicula_manipurensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"87.67,21.25,96.32000000000002,28.410000000000004",raster,rasters/04040405428907908306-16965894825821991838,04040405428907908306-16965894825821991838,iucn_birds,Perdicula manipurensis,GME/images/04040405428907908306-16965894825821991838
79139,Mesitornis_variegatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"44.199999999999996,-20.710000000000004,49.67,-12.67",raster,rasters/04040405428907908306-16598985657392291991,04040405428907908306-16598985657392291991,iucn_birds,Mesitornis variegatus,GME/images/04040405428907908306-16598985657392291991
79140,Merops_bulocki,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-16.26,0.7800000000000012,38.23000000000001,16.78",raster,rasters/04040405428907908306-18310547571850028090,04040405428907908306-18310547571850028090,iucn_birds,Merops bulocki,GME/images/04040405428907908306-18310547571850028090
79141,Melozone_biarcuata,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-93.14000000000001,9.57,-83.80999999999999,17.14",raster,rasters/04040405428907908306-04154524439641603250,04040405428907908306-04154524439641603250,iucn_birds,Melozone biarcuata,GME/images/04040405428907908306-04154524439641603250
79142,Melanocharis_nigra,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"129.6,-10.73,150.88,0.039999999999999994",raster,rasters/04040405428907908306-11891896957647036988,04040405428907908306-11891896957647036988,iucn_birds,Melanocharis nigra,GME/images/04040405428907908306-11891896957647036988
79143,Heliangelus_mavors,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-71.97,7.779999999999999,-69.72,10.04",raster,rasters/04040405428907908306-04843528222592876103,04040405428907908306-04843528222592876103,iucn_birds,Heliangelus mavors,GME/images/04040405428907908306-04843528222592876103
79144,Garrulax_ruficeps,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"120.58000000000003,22.419999999999995,121.73,24.86",raster,rasters/04040405428907908306-12132079486078159462,04040405428907908306-12132079486078159462,iucn_birds,Garrulax ruficeps,GME/images/04040405428907908306-12132079486078159462
79145,Garrulax_albogularis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"73.18,22.030000000000005,115.60000000000004,37.61",raster,rasters/04040405428907908306-00447773903020182043,04040405428907908306-00447773903020182043,iucn_birds,Garrulax albogularis,GME/images/04040405428907908306-00447773903020182043
79146,Empidornis_semipartitus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"22.17,-5.51,37.760000000000005,14.01",raster,rasters/04040405428907908306-00039609888994641769,04040405428907908306-00039609888994641769,iucn_birds,Empidornis semipartitus,GME/images/04040405428907908306-00039609888994641769
